,Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Heating QC,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Pool Area,Misc Val,SalePrice,Total Baths,totalsqft,is_remodelled,has_finished_garage,Detached Garage,Has Finished Basement,has_pool,has_fence,has_paved_drive,has_central_air,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,age,age_cat
305,2140,907202220,20,75.0,9675,5,6,0.0,3,3,3.0,3.0,3,3,1,3,5,0,0.0,2.0,440.0,3.0,3.0,0,0,120000,1.0,1823.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5.0
306,553,531477020,20,60.0,8400,4,4,0.0,2,2,3.0,2.0,4,2,1,3,4,0,0.0,1.0,294.0,3.0,3.0,0,0,82000,1.0,1836.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,7.0
307,2594,535354130,50,50.0,7500,6,6,0.0,3,3,3.0,3.0,5,3,1,3,6,0,0.0,2.0,649.0,3.0,3.0,0,0,127000,2.0,2124.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,8.0
308,1314,902305080,75,60.0,9600,6,5,0.0,3,3,4.0,3.0,2,3,1,3,8,1,4.0,2.0,396.0,2.0,2.0,0,0,129500,2.0,3052.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,10.0
309,366,527182110,120,0.0,5814,8,5,0.0,4,3,4.0,3.0,4,1,1,4,4,1,5.0,2.0,565.0,3.0,3.0,0,0,187500,2.0,2643.0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,4.0
310,1462,907255060,20,0.0,14860,8,5,240.0,4,3,5.0,3.0,5,3,1,4,6,1,4.0,3.0,715.0,3.0,3.0,0,0,300000,3.0,3781.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.0
311,2541,534250300,60,0.0,14803,6,5,252.0,3,3,3.0,3.0,4,4,1,3,8,1,4.0,2.0,495.0,3.0,3.0,0,0,190000,3.0,2884.0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,5.0
312,2088,905480090,50,50.0,7550,4,5,0.0,2,2,3.0,2.0,2,4,1,3,7,0,0.0,1.0,280.0,2.0,3.0,0,0,96000,2.0,2313.0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,10.0
313,527,528480130,60,65.0,8125,7,5,100.0,4,3,4.0,3.0,5,2,1,4,7,0,0.0,2.0,438.0,3.0,3.0,0,0,241000,3.0,2810.0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2.0
314,1824,532376090,20,40.0,13673,5,5,0.0,3,4,3.0,3.0,3,3,1,3,8,1,3.0,1.0,349.0,3.0,3.0,0,0,143900,2.0,2866.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,6.0
315,2918,923228180,160,21.0,1533,4,5,0.0,3,3,3.0,3.0,3,3,1,3,5,0,0.0,1.0,286.0,3.0,3.0,0,0,87550,2.0,1638.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5.0
316,49,528180070,120,61.0,7658,9,5,412.0,5,3,5.0,3.0,5,2,1,5,6,1,4.0,2.0,576.0,3.0,3.0,0,0,319900,3.0,3782.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2.0
317,2332,527210050,60,63.0,12292,9,5,184.0,4,3,5.0,4.0,5,4,1,4,11,1,4.0,3.0,675.0,3.0,3.0,0,0,356383,3.0,3852.0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,2.0
318,826,906380100,20,122.0,11923,9,5,0.0,4,3,5.0,3.0,5,2,1,5,7,0,0.0,2.0,702.0,3.0,3.0,0,0,239000,2.0,4024.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.0
319,1108,528365080,60,91.0,10010,7,5,320.0,4,3,4.0,3.0,5,4,1,4,9,1,4.0,3.0,783.0,3.0,3.0,0,0,287500,4.0,3761.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,3.0
320,2041,903475040,50,0.0,12358,5,6,0.0,3,3,3.0,3.0,3,2,1,3,7,0,0.0,2.0,660.0,3.0,3.0,0,0,128500,2.0,2339.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,8.0
321,57,528240130,60,63.0,8577,7,5,0.0,4,3,4.0,3.0,5,3,1,4,7,1,4.0,2.0,433.0,3.0,3.0,0,0,185088,3.0,2772.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.0
322,520,528458060,20,72.0,8640,7,5,0.0,4,3,4.0,3.0,5,3,1,4,7,0,0.0,2.0,625.0,3.0,3.0,0,0,229800,2.0,3135.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1.0
323,2305,923425030,20,62.0,10447,5,6,0.0,3,3,3.0,3.0,3,3,1,3,5,0,0.0,1.0,288.0,3.0,3.0,0,0,124500,2.0,1891.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4.0
324,2533,534201230,20,80.0,9600,5,5,0.0,3,3,3.0,3.0,4,3,1,3,6,0,0.0,2.0,504.0,3.0,3.0,0,0,142000,2.0,2102.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,5.0
325,2852,909250200,70,69.0,4899,6,8,0.0,3,3,3.0,3.0,5,3,1,3,6,0,0.0,1.0,216.0,3.0,3.0,0,0,149000,1.0,2429.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,10.0
326,1198,534250010,90,87.0,9246,5,5,564.0,3,3,3.0,3.0,3,4,2,3,8,0,0.0,2.0,506.0,3.0,3.0,0,0,135000,2.0,3523.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,5.0
327,1681,527452100,120,0.0,4928,6,5,0.0,3,3,4.0,3.0,3,2,1,3,5,1,3.0,2.0,440.0,3.0,3.0,0,0,128000,2.0,2241.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,5.0
328,1773,528366050,20,0.0,12692,8,5,0.0,4,3,4.0,3.0,5,4,1,4,10,1,4.0,2.0,546.0,3.0,3.0,0,0,430000,4.0,7058.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,3.0
329,1825,532377050,20,84.0,7476,5,7,0.0,3,3,3.0,3.0,3,3,1,3,5,0,0.0,2.0,686.0,3.0,3.0,0,0,145000,3.0,2268.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,5.0
330,2208,909254150,50,53.0,5362,5,6,0.0,3,3,3.0,3.0,5,3,1,3,8,1,4.0,2.0,552.0,3.0,3.0,0,0,139000,2.0,2234.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,11.0
331,1646,527302020,80,78.0,12090,6,7,74.0,3,3,4.0,3.0,5,3,1,3,7,1,3.0,2.0,477.0,3.0,3.0,0,0,178000,4.0,2980.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,4.0
332,1060,528118090,60,96.0,12539,10,5,468.0,5,3,5.0,3.0,5,4,1,5,10,1,5.0,4.0,1150.0,3.0,3.0,0,0,460000,4.0,4832.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2.0
333,748,903400220,75,0.0,11888,6,6,0.0,3,3,3.0,3.0,4,5,1,4,10,0,0.0,2.0,441.0,3.0,3.0,0,0,214500,2.0,3306.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,11.0
334,2846,909131125,190,0.0,7082,5,8,0.0,3,3,3.0,3.0,4,5,2,3,10,0,0.0,0.0,0.0,,,0,0,160000,2.0,2842.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,11.0
335,493,528292070,60,0.0,8755,7,5,298.0,4,3,4.0,3.0,5,3,1,4,8,1,3.0,2.0,390.0,3.0,3.0,0,0,214000,4.0,3220.0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.0
336,694,902103100,50,68.0,4080,6,8,0.0,3,3,3.0,3.0,4,3,1,4,6,0,0.0,1.0,162.0,2.0,2.0,0,0,128900,1.0,2373.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,9.0
337,2283,923205025,190,0.0,32463,4,4,149.0,3,4,3.0,3.0,5,3,1,3,7,1,3.0,4.0,1356.0,3.0,3.0,0,0,168000,2.0,3310.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6.0
338,1800,528458150,60,112.0,12217,8,5,0.0,4,3,5.0,3.0,5,3,1,5,8,1,4.0,3.0,880.0,3.0,3.0,0,0,310013,4.0,3130.0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,2.0
339,1632,527182040,120,0.0,3696,8,5,0.0,4,3,4.0,3.0,5,2,1,4,5,0,0.0,2.0,461.0,3.0,3.0,0,0,170000,2.0,2373.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,4.0
340,2624,535453160,20,70.0,7560,5,5,0.0,3,3,3.0,3.0,3,3,1,3,6,0,0.0,1.0,286.0,3.0,3.0,0,0,133700,1.0,2472.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,6.0
341,2197,909250150,70,55.0,10592,6,7,0.0,3,4,3.0,2.0,3,3,1,4,7,2,3.0,1.0,180.0,3.0,3.0,0,0,165000,2.0,2365.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,10.0
342,1045,527451400,160,21.0,1680,6,3,604.0,3,3,3.0,3.0,3,2,1,3,5,0,0.0,1.0,264.0,3.0,3.0,0,0,89500,2.0,1470.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5.0
343,2549,534427090,190,75.0,10382,6,5,105.0,3,2,3.0,3.0,3,2,1,3,6,0,0.0,1.0,264.0,3.0,3.0,0,0,140000,2.0,1683.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,6.0
344,2829,908188110,160,24.0,2522,7,5,50.0,4,3,4.0,3.0,5,3,1,4,7,0,0.0,2.0,380.0,3.0,3.0,0,0,134000,2.0,2719.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.0
345,2480,531451290,60,70.0,9370,6,5,0.0,4,3,4.0,3.0,5,3,1,4,7,0,0.0,2.0,462.0,3.0,3.0,0,3000,248500,4.0,3183.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,3.0
346,2724,905200490,80,0.0,10246,4,9,0.0,3,4,3.0,4.0,5,0,1,3,3,0,0.0,1.0,364.0,3.0,3.0,0,0,145000,2.0,1696.0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57,6.0
347,2352,527356060,60,85.0,11475,6,6,0.0,3,3,4.0,3.0,3,3,1,3,6,1,3.0,2.0,434.0,3.0,3.0,0,0,179900,4.0,2682.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,5.0
348,1783,528431110,20,75.0,9986,8,5,428.0,4,3,5.0,3.0,5,2,1,4,7,1,4.0,3.0,895.0,3.0,3.0,0,0,147000,2.0,3639.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2.0
349,338,923426070,60,63.0,10475,5,5,0.0,3,3,4.0,3.0,4,3,1,3,6,0,0.0,2.0,576.0,3.0,3.0,0,0,136000,2.0,1920.0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3.0
350,196,903227020,50,50.0,6000,6,6,0.0,3,4,3.0,3.0,5,3,1,3,6,2,4.0,2.0,576.0,3.0,3.0,0,0,128000,3.0,1768.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,8.0
351,762,904100190,20,50.0,4280,4,9,0.0,3,4,2.0,3.0,5,2,1,2,4,0,0.0,1.0,220.0,3.0,3.0,0,0,88750,2.0,1288.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,8.0
352,151,535302200,20,119.0,10895,5,6,0.0,3,4,3.0,3.0,3,3,1,3,5,0,0.0,1.0,305.0,3.0,3.0,0,0,122500,1.0,2149.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,7.0
353,158,535353190,50,78.0,17503,6,5,0.0,3,3,3.0,3.0,3,3,1,3,6,1,4.0,1.0,330.0,3.0,3.0,0,0,97500,2.0,2562.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74,7.0
354,2572,535151080,20,109.0,9723,6,7,332.0,3,3,3.0,3.0,3,2,1,3,5,0,0.0,2.0,430.0,3.0,3.0,0,0,135000,1.0,2016.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,6.0
355,1686,528102090,20,90.0,11694,9,5,452.0,5,3,5.0,3.0,5,3,1,4,9,1,4.0,3.0,774.0,3.0,3.0,0,0,314813,2.0,4018.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2.0
356,943,911103050,50,105.0,8470,3,2,0.0,2,2,3.0,2.0,3,2,1,2,6,0,0.0,0.0,0.0,,,0,0,85000,1.0,2695.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,11.0
357,735,903226170,50,50.0,6000,6,9,0.0,4,3,3.0,3.0,3,2,1,3,4,0,0.0,2.0,624.0,3.0,3.0,0,0,134900,1.0,2084.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,8.0
358,2741,905451410,20,70.0,10519,5,8,164.0,3,3,3.0,3.0,4,3,1,4,6,0,0.0,1.0,288.0,3.0,3.0,0,0,137000,2.0,2114.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7.0
359,1106,528363110,20,91.0,10437,8,6,660.0,4,4,4.0,3.0,5,2,1,4,7,1,3.0,3.0,839.0,3.0,3.0,0,0,350000,4.0,4504.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,3.0
360,2375,527452290,20,65.0,7514,5,7,0.0,3,3,3.0,3.0,3,3,1,3,6,1,3.0,1.0,300.0,3.0,3.0,0,0,145000,2.0,2570.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,6.0
361,1701,528118040,60,118.0,13654,9,5,365.0,4,3,5.0,3.0,5,4,1,5,9,1,5.0,3.0,814.0,3.0,3.0,0,0,418000,3.0,4799.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2.0
362,2657,902207110,30,48.0,5747,3,4,0.0,3,3,3.0,3.0,4,2,1,2,5,0,0.0,1.0,250.0,3.0,2.0,0,0,64000,1.0,1750.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102,10.0
363,907,909129100,50,55.0,4500,5,5,0.0,3,3,3.0,3.0,5,3,1,3,6,0,0.0,1.0,281.0,3.0,3.0,0,0,159434,1.0,2369.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,9.0
364,1777,528427100,20,91.0,11830,8,5,164.0,4,3,4.0,3.0,5,3,1,4,6,1,4.0,3.0,852.0,3.0,3.0,0,0,260261,3.0,3362.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,2.0
365,164,535454070,50,71.0,8520,5,4,0.0,3,2,3.0,3.0,2,4,1,3,6,0,0.0,2.0,720.0,3.0,3.0,0,0,166000,2.0,2295.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,7.0
366,1973,535478040,85,66.0,6760,5,5,0.0,3,3,3.0,3.0,3,3,1,3,6,1,1.0,1.0,288.0,3.0,3.0,0,0,130000,2.0,2106.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,6.0
